Unnamed: 0,typeid_x,afstemningid,aktørid,party,dato
608226,2,5811,646,Venstre,2005-06-14 10:00:00
608227,1,5811,951,Socialdemokratiet,2005-06-14 10:00:00
608228,2,5811,645,Venstre,2005-06-14 10:00:00
608229,2,5811,238,Dansk Folkeparti,2005-06-14 10:00:00
608230,2,5811,245,Liberal Alliance,2005-06-14 10:00:00
608231,1,5811,3085,Socialdemokratiet,2005-06-14 10:00:00
608232,2,5811,665,Det Konservative Folkeparti,2005-06-14 10:00:00
608233,2,5811,279,Venstre,2005-06-14 10:00:00
608234,2,5811,1249,Det Konservative Folkeparti,2005-06-14 10:00:00
608235,1,5811,1730,Radikale Venstre,2005-06-14 10:00:00
608236,2,5811,649,Det Konservative Folkeparti,2005-06-14 10:00:00
608237,2,5811,193,Venstre,2005-06-14 10:00:00
608238,2,5811,56,Dansk Folkeparti,2005-06-14 10:00:00
608239,2,5811,163,Venstre,2005-06-14 10:00:00
608240,2,5811,1124,Venstre,2005-06-14 10:00:00
608241,2,5811,80,Venstre,2005-06-14 10:00:00
608242,2,5811,3090,Dansk Folkeparti,2005-06-14 10:00:00
608243,1,5811,3086,Radikale Venstre,2005-06-14 10:00:00
608244,2,5811,206,Venstre,2005-06-14 10:00:00
608245,1,5811,264,Socialdemokratiet,2005-06-14 10:00:00
608246,1,5811,1744,Socialistisk Folkeparti,2005-06-14 10:00:00
608247,1,5811,84,Socialdemokratiet,2005-06-14 10:00:00
608248,1,5811,172,Socialdemokratiet,2005-06-14 10:00:00
608249,2,5811,725,Venstre,2005-06-14 10:00:00
608250,2,5811,1357,Venstre,2005-06-14 10:00:00
608251,1,5811,653,Socialdemokratiet,2005-06-14 10:00:00
608252,2,5811,675,Venstre,2005-06-14 10:00:00
608253,2,5811,1757,Venstre,2005-06-14 10:00:00
608254,2,5811,1299,Det Konservative Folkeparti,2005-06-14 10:00:00
608255,2,5811,1769,Dansk Folkeparti,2005-06-14 10:00:00
608256,2,5811,48,Danmarksdemokraterne,2005-06-14 10:00:00
608257,1,5811,1319,Socialdemokratiet,2005-06-14 10:00:00
608258,2,5811,182,Danmarksdemokraterne,2005-06-14 10:00:00
608259,1,5811,3042,,2005-06-14 10:00:00
608260,1,5811,144,Socialdemokratiet,2005-06-14 10:00:00
608261,1,5811,379,Socialistisk Folkeparti,2005-06-14 10:00:00
608262,1,5811,1250,Socialdemokratiet,2005-06-14 10:00:00
608263,1,5811,1822,Socialdemokratiet,2005-06-14 10:00:00
608264,2,5811,212,Venstre,2005-06-14 10:00:00
608265,1,5811,106,Radikale Venstre,2005-06-14 10:00:00
608266,2,5811,1749,Venstre,2005-06-14 10:00:00
608267,2,5811,1916,Det Konservative Folkeparti,2005-06-14 10:00:00
608268,2,5811,1774,Venstre,2005-06-14 10:00:00
608269,2,5812,117,Uden for folketingsgrupperne,2005-06-14 10:00:00
608270,1,5812,158,Socialistisk Folkeparti,2005-06-14 10:00:00
608271,2,5812,17,Socialdemokratiet,2005-06-14 10:00:00
608272,2,5812,650,Socialdemokratiet,2005-06-14 10:00:00
608273,1,5812,215,Enhedslisten,2005-06-14 10:00:00
608274,2,5812,1778,Socialdemokratiet,2005-06-14 10:00:00
608275,1,5812,195,Socialistisk Folkeparti,2005-06-14 10:00:00
608276,1,5812,856,Enhedslisten,2005-06-14 10:00:00
608277,2,5812,149,Det Konservative Folkeparti,2005-06-14 10:00:00
608278,2,5812,350,Venstre,2005-06-14 10:00:00
608279,2,5812,71,Det Konservative Folkeparti,2005-06-14 10:00:00
608280,2,5812,1455,Socialdemokratiet,2005-06-14 10:00:00
608281,2,5812,49,Venstre,2005-06-14 10:00:00
608282,2,5812,1470,Socialdemokratiet,2005-06-14 10:00:00
608283,2,5812,3082,Dansk Folkeparti,2005-06-14 10:00:00
608284,2,5812,249,Socialdemokratiet,2005-06-14 10:00:00
608285,2,5812,220,Socialdemokratiet,2005-06-14 10:00:00
608286,2,5812,183,Danmarksdemokraterne,2005-06-14 10:00:00
608287,1,5812,198,Socialistisk Folkeparti,2005-06-14 10:00:00
608288,2,5812,648,Det Konservative Folkeparti,2005-06-14 10:00:00
608289,2,5812,94,Venstre,2005-06-14 10:00:00
608290,2,5812,3084,Venstre,2005-06-14 10:00:00
608291,2,5812,259,Venstre,2005-06-14 10:00:00
608292,2,5812,124,Dansk Folkeparti,2005-06-14 10:00:00
608293,2,5812,1618,Dansk Folkeparti,2005-06-14 10:00:00
608294,1,5812,171,Enhedslisten,2005-06-14 10:00:00
608295,2,5812,3088,Radikale Venstre,2005-06-14 10:00:00
608296,2,5812,211,Dansk Folkeparti,2005-06-14 10:00:00
608297,2,5812,1805,Ny Alliance,2005-06-14 10:00:00
608298,2,5812,3089,Venstre,2005-06-14 10:00:00
608299,2,5812,34,Danmarksdemokraterne,2005-06-14 10:00:00
608300,2,5812,3083,Radikale Venstre,2005-06-14 10:00:00
608301,2,5812,1047,Uden for folketingsgrupperne,2005-06-14 10:00:00
608302,1,5812,95,Socialistisk Folkeparti,2005-06-14 10:00:00
608303,2,5812,3087,Radikale Venstre,2005-06-14 10:00:00
608304,2,5812,1256,Socialdemokratiet,2005-06-14 10:00:00
608305,2,5812,197,Socialdemokratiet,2005-06-14 10:00:00
608306,2,5812,5593,,2005-06-14 10:00:00
608307,2,5812,1731,Det Konservative Folkeparti,2005-06-14 10:00:00
608308,1,5812,1444,Socialistisk Folkeparti,2005-06-14 10:00:00
608309,2,5812,244,Socialdemokratiet,2005-06-14 10:00:00
608310,2,5812,2103,Venstre,2005-06-14 10:00:00
608311,1,5812,1883,Socialistisk Folkeparti,2005-06-14 10:00:00
608312,2,5812,364,Venstre,2005-06-14 10:00:00
608313,2,5812,660,Venstre,2005-06-14 10:00:00
608314,2,5812,47,Socialdemokratiet,2005-06-14 10:00:00
608315,2,5812,129,Venstre,2005-06-14 10:00:00
608316,2,5812,173,Venstre,2005-06-14 10:00:00
608317,2,5812,271,Venstre,2005-06-14 10:00:00
608318,2,5812,178,Venstre,2005-06-14 10:00:00
608319,2,5812,5905,,2005-06-14 10:00:00
608320,2,5812,210,Venstre,2005-06-14 10:00:00
608321,2,5812,1378,Kristendemokraterne,2005-06-14 10:00:00
608322,2,5812,1844,Venstre,2005-06-14 10:00:00
608323,2,5812,1882,Det Konservative Folkeparti,2005-06-14 10:00:00
608324,2,5812,252,Dansk Folkeparti,2005-06-14 10:00:00
608325,2,5812,280,Socialdemokratiet,2005-06-14 10:00:00
608326,2,5812,1777,Dansk Folkeparti,2005-06-14 10:00:00
608327,2,5812,235,Socialdemokratiet,2005-06-14 10:00:00
608328,2,5812,676,Dansk Folkeparti,2005-06-14 10:00:00
608329,2,5812,1431,Dansk Folkeparti,2005-06-14 10:00:00
608330,2,5812,679,Socialdemokratiet,2005-06-14 10:00:00
608331,2,5812,677,Dansk Folkeparti,2005-06-14 10:00:00
608332,2,5812,257,Socialdemokratiet,2005-06-14 10:00:00
608333,2,5812,141,Radikale Venstre,2005-06-14 10:00:00
608334,2,5812,217,Venstre,2005-06-14 10:00:00
608335,2,5812,194,Venstre,2005-06-14 10:00:00
608336,2,5812,651,Socialdemokratiet,2005-06-14 10:00:00
608337,2,5812,646,Venstre,2005-06-14 10:00:00
608338,2,5812,951,Socialdemokratiet,2005-06-14 10:00:00
608339,2,5812,645,Venstre,2005-06-14 10:00:00
608340,2,5812,238,Dansk Folkeparti,2005-06-14 10:00:00
608341,2,5812,245,Liberal Alliance,2005-06-14 10:00:00
608342,2,5812,3085,Socialdemokratiet,2005-06-14 10:00:00
608343,2,5812,665,Det Konservative Folkeparti,2005-06-14 10:00:00
608344,2,5812,279,Venstre,2005-06-14 10:00:00
608345,2,5812,1249,Det Konservative Folkeparti,2005-06-14 10:00:00
608346,2,5812,1730,Radikale Venstre,2005-06-14 10:00:00
608347,2,5812,649,Det Konservative Folkeparti,2005-06-14 10:00:00
608348,2,5812,193,Venstre,2005-06-14 10:00:00
608349,2,5812,56,Dansk Folkeparti,2005-06-14 10:00:00
608350,2,5812,163,Venstre,2005-06-14 10:00:00
608351,2,5812,1124,Venstre,2005-06-14 10:00:00
608352,2,5812,80,Venstre,2005-06-14 10:00:00
608353,2,5812,1804,Socialdemokratiet,2005-06-14 10:00:00
608354,2,5812,3090,Dansk Folkeparti,2005-06-14 10:00:00
608355,2,5812,3086,Radikale Venstre,2005-06-14 10:00:00
608356,2,5812,206,Venstre,2005-06-14 10:00:00
608357,2,5812,264,Socialdemokratiet,2005-06-14 10:00:00
608358,2,5812,84,Socialdemokratiet,2005-06-14 10:00:00
608359,2,5812,725,Venstre,2005-06-14 10:00:00
608360,2,5812,1357,Venstre,2005-06-14 10:00:00
608361,2,5812,653,Socialdemokratiet,2005-06-14 10:00:00
608362,2,5812,675,Venstre,2005-06-14 10:00:00
608363,2,5812,1757,Venstre,2005-06-14 10:00:00
608364,2,5812,1299,Det Konservative Folkeparti,2005-06-14 10:00:00
608365,2,5812,1769,Dansk Folkeparti,2005-06-14 10:00:00
608366,2,5812,1319,Socialdemokratiet,2005-06-14 10:00:00
608367,2,5812,182,Danmarksdemokraterne,2005-06-14 10:00:00
608368,2,5812,3042,,2005-06-14 10:00:00
608369,1,5812,379,Socialistisk Folkeparti,2005-06-14 10:00:00
608370,2,5812,1250,Socialdemokratiet,2005-06-14 10:00:00
608371,2,5812,1822,Socialdemokratiet,2005-06-14 10:00:00
608372,2,5812,212,Venstre,2005-06-14 10:00:00
608373,2,5812,106,Radikale Venstre,2005-06-14 10:00:00
608374,2,5812,1749,Venstre,2005-06-14 10:00:00
608375,2,5812,1916,Det Konservative Folkeparti,2005-06-14 10:00:00
608376,2,5812,1774,Venstre,2005-06-14 10:00:00
608377,2,5813,117,Uden for folketingsgrupperne,2005-06-14 10:00:00
608378,1,5813,158,Socialistisk Folkeparti,2005-06-14 10:00:00
608379,2,5813,17,Socialdemokratiet,2005-06-14 10:00:00
608380,2,5813,650,Socialdemokratiet,2005-06-14 10:00:00
608381,1,5813,215,Enhedslisten,2005-06-14 10:00:00
608382,2,5813,1881,Radikale Venstre,2005-06-14 10:00:00
608383,2,5813,1778,Socialdemokratiet,2005-06-14 10:00:00
608384,1,5813,195,Socialistisk Folkeparti,2005-06-14 10:00:00
608385,1,5813,856,Enhedslisten,2005-06-14 10:00:00
608386,2,5813,149,Det Konservative Folkeparti,2005-06-14 10:00:00
608387,2,5813,350,Venstre,2005-06-14 10:00:00
608388,2,5813,71,Det Konservative Folkeparti,2005-06-14 10:00:00
608389,2,5813,1455,Socialdemokratiet,2005-06-14 10:00:00
608390,2,5813,49,Venstre,2005-06-14 10:00:00
608391,2,5813,1470,Socialdemokratiet,2005-06-14 10:00:00
608392,2,5813,3082,Dansk Folkeparti,2005-06-14 10:00:00
608393,2,5813,249,Socialdemokratiet,2005-06-14 10:00:00
608394,2,5813,220,Socialdemokratiet,2005-06-14 10:00:00
608395,2,5813,183,Danmarksdemokraterne,2005-06-14 10:00:00
608396,1,5813,198,Socialistisk Folkeparti,2005-06-14 10:00:00
608397,2,5813,648,Det Konservative Folkeparti,2005-06-14 10:00:00
608398,2,5813,94,Venstre,2005-06-14 10:00:00
608399,2,5813,3084,Venstre,2005-06-14 10:00:00
608400,2,5813,259,Venstre,2005-06-14 10:00:00
608401,2,5813,124,Dansk Folkeparti,2005-06-14 10:00:00
608402,2,5813,1618,Dansk Folkeparti,2005-06-14 10:00:00
608403,1,5813,171,Enhedslisten,2005-06-14 10:00:00
608404,2,5813,3088,Radikale Venstre,2005-06-14 10:00:00
608405,2,5813,211,Dansk Folkeparti,2005-06-14 10:00:00
608406,2,5813,1805,Ny Alliance,2005-06-14 10:00:00
608407,2,5813,3089,Venstre,2005-06-14 10:00:00
608408,2,5813,34,Danmarksdemokraterne,2005-06-14 10:00:00
608409,2,5813,3083,Radikale Venstre,2005-06-14 10:00:00
608410,2,5813,1047,Uden for folketingsgrupperne,2005-06-14 10:00:00
608411,1,5813,95,Socialistisk Folkeparti,2005-06-14 10:00:00
608412,2,5813,3087,Radikale Venstre,2005-06-14 10:00:00
608413,2,5813,1256,Socialdemokratiet,2005-06-14 10:00:00
608414,2,5813,197,Socialdemokratiet,2005-06-14 10:00:00
608415,2,5813,5593,,2005-06-14 10:00:00
608416,2,5813,1731,Det Konservative Folkeparti,2005-06-14 10:00:00
608417,1,5813,1444,Socialistisk Folkeparti,2005-06-14 10:00:00
608418,2,5813,244,Socialdemokratiet,2005-06-14 10:00:00
608419,2,5813,2103,Venstre,2005-06-14 10:00:00
608420,1,5813,1883,Socialistisk Folkeparti,2005-06-14 10:00:00
608421,2,5813,364,Venstre,2005-06-14 10:00:00
608422,2,5813,660,Venstre,2005-06-14 10:00:00
608423,2,5813,47,Socialdemokratiet,2005-06-14 10:00:00
608424,2,5813,129,Venstre,2005-06-14 10:00:00
608425,2,5813,173,Venstre,2005-06-14 10:00:00
608426,2,5813,271,Venstre,2005-06-14 10:00:00
608427,2,5813,178,Venstre,2005-06-14 10:00:00
608428,2,5813,5905,,2005-06-14 10:00:00
608429,2,5813,210,Venstre,2005-06-14 10:00:00
608430,2,5813,1378,Kristendemokraterne,2005-06-14 10:00:00
608431,2,5813,1844,Venstre,2005-06-14 10:00:00
608432,2,5813,1882,Det Konservative Folkeparti,2005-06-14 10:00:00
608433,2,5813,252,Dansk Folkeparti,2005-06-14 10:00:00
608434,2,5813,280,Socialdemokratiet,2005-06-14 10:00:00
608435,2,5813,1777,Dansk Folkeparti,2005-06-14 10:00:00
608436,2,5813,235,Socialdemokratiet,2005-06-14 10:00:00
608437,2,5813,676,Dansk Folkeparti,2005-06-14 10:00:00
608438,2,5813,1431,Dansk Folkeparti,2005-06-14 10:00:00
608439,2,5813,679,Socialdemokratiet,2005-06-14 10:00:00
608440,2,5813,677,Dansk Folkeparti,2005-06-14 10:00:00
608441,1,5813,257,Socialdemokratiet,2005-06-14 10:00:00
608442,2,5813,141,Radikale Venstre,2005-06-14 10:00:00
608443,2,5813,217,Venstre,2005-06-14 10:00:00
608444,2,5813,194,Venstre,2005-06-14 10:00:00
608445,2,5813,651,Socialdemokratiet,2005-06-14 10:00:00
608446,2,5813,646,Venstre,2005-06-14 10:00:00
608447,2,5813,951,Socialdemokratiet,2005-06-14 10:00:00
608448,2,5813,645,Venstre,2005-06-14 10:00:00
608449,2,5813,238,Dansk Folkeparti,2005-06-14 10:00:00
608450,2,5813,245,Liberal Alliance,2005-06-14 10:00:00
608451,2,5813,3085,Socialdemokratiet,2005-06-14 10:00:00
608452,2,5813,665,Det Konservative Folkeparti,2005-06-14 10:00:00
608453,2,5813,279,Venstre,2005-06-14 10:00:00
608454,2,5813,1249,Det Konservative Folkeparti,2005-06-14 10:00:00
608455,2,5813,1730,Radikale Venstre,2005-06-14 10:00:00
608456,2,5813,649,Det Konservative Folkeparti,2005-06-14 10:00:00
608457,2,5813,193,Venstre,2005-06-14 10:00:00
608458,2,5813,56,Dansk Folkeparti,2005-06-14 10:00:00
608459,2,5813,163,Venstre,2005-06-14 10:00:00
608460,2,5813,1124,Venstre,2005-06-14 10:00:00
608461,2,5813,80,Venstre,2005-06-14 10:00:00
608462,2,5813,1804,Socialdemokratiet,2005-06-14 10:00:00
608463,2,5813,3090,Dansk Folkeparti,2005-06-14 10:00:00
608464,2,5813,3086,Radikale Venstre,2005-06-14 10:00:00
608465,2,5813,206,Venstre,2005-06-14 10:00:00
608466,2,5813,264,Socialdemokratiet,2005-06-14 10:00:00
608467,2,5813,84,Socialdemokratiet,2005-06-14 10:00:00
608468,2,5813,725,Venstre,2005-06-14 10:00:00
608469,2,5813,1357,Venstre,2005-06-14 10:00:00
608470,2,5813,653,Socialdemokratiet,2005-06-14 10:00:00
608471,2,5813,675,Venstre,2005-06-14 10:00:00
608472,2,5813,1757,Venstre,2005-06-14 10:00:00
608473,2,5813,1299,Det Konservative Folkeparti,2005-06-14 10:00:00
608474,2,5813,1769,Dansk Folkeparti,2005-06-14 10:00:00
608475,2,5813,1319,Socialdemokratiet,2005-06-14 10:00:00
608476,2,5813,182,Danmarksdemokraterne,2005-06-14 10:00:00
608477,2,5813,3042,,2005-06-14 10:00:00
608478,1,5813,379,Socialistisk Folkeparti,2005-06-14 10:00:00
608479,2,5813,1250,Socialdemokratiet,2005-06-14 10:00:00
608480,2,5813,1822,Socialdemokratiet,2005-06-14 10:00:00
608481,2,5813,212,Venstre,2005-06-14 10:00:00
608482,2,5813,106,Radikale Venstre,2005-06-14 10:00:00
608483,2,5813,1749,Venstre,2005-06-14 10:00:00
608484,2,5813,1916,Det Konservative Folkeparti,2005-06-14 10:00:00
608485,2,5813,1774,Venstre,2005-06-14 10:00:00
608486,1,5814,1891,Socialdemokratiet,2005-04-21 10:00:00
608487,1,5814,164,Venstre,2005-04-21 10:00:00
608488,1,5814,8319,,2005-04-21 10:00:00
608489,1,5814,126,Venstre,2005-04-21 10:00:00
608490,1,5814,258,Socialdemokratiet,2005-04-21 10:00:00
608491,1,5814,647,Venstre,2005-04-21 10:00:00
608492,1,5814,17,Socialdemokratiet,2005-04-21 10:00:00
608493,1,5814,650,Socialdemokratiet,2005-04-21 10:00:00
608494,1,5814,1881,Radikale Venstre,2005-04-21 10:00:00
608495,1,5814,1778,Socialdemokratiet,2005-04-21 10:00:00
608496,1,5814,195,Socialistisk Folkeparti,2005-04-21 10:00:00
608497,1,5814,350,Venstre,2005-04-21 10:00:00
608498,1,5814,71,Det Konservative Folkeparti,2005-04-21 10:00:00
608499,1,5814,1085,Enhedslisten,2005-04-21 10:00:00
608500,1,5814,1455,Socialdemokratiet,2005-04-21 10:00:00
608501,1,5814,49,Venstre,2005-04-21 10:00:00
608502,1,5814,1755,Dansk Folkeparti,2005-04-21 10:00:00
608503,1,5814,3082,Dansk Folkeparti,2005-04-21 10:00:00
608504,1,5814,220,Socialdemokratiet,2005-04-21 10:00:00
608505,1,5814,183,Danmarksdemokraterne,2005-04-21 10:00:00
608506,1,5814,648,Det Konservative Folkeparti,2005-04-21 10:00:00
608507,1,5814,94,Venstre,2005-04-21 10:00:00
608508,1,5814,1440,Radikale Venstre,2005-04-21 10:00:00
608509,1,5814,3084,Venstre,2005-04-21 10:00:00
608510,1,5814,259,Venstre,2005-04-21 10:00:00
608511,1,5814,124,Dansk Folkeparti,2005-04-21 10:00:00
608512,1,5814,664,Uden for folketingsgrupperne,2005-04-21 10:00:00
608513,1,5814,1618,Dansk Folkeparti,2005-04-21 10:00:00
608514,1,5814,3088,Radikale Venstre,2005-04-21 10:00:00
608515,1,5814,216,Dansk Folkeparti,2005-04-21 10:00:00
608516,1,5814,654,Radikale Venstre,2005-04-21 10:00:00
608517,1,5814,133,Socialdemokratiet,2005-04-21 10:00:00
608518,1,5814,108,Det Konservative Folkeparti,2005-04-21 10:00:00
608519,1,5814,1805,Ny Alliance,2005-04-21 10:00:00
608520,1,5814,3089,Venstre,2005-04-21 10:00:00
608521,1,5814,131,Det Konservative Folkeparti,2005-04-21 10:00:00
608522,1,5814,1047,Uden for folketingsgrupperne,2005-04-21 10:00:00
608523,1,5814,95,Socialistisk Folkeparti,2005-04-21 10:00:00
608524,1,5814,3087,Radikale Venstre,2005-04-21 10:00:00
608525,1,5814,197,Socialdemokratiet,2005-04-21 10:00:00
608526,1,5814,3092,Socialdemokratiet,2005-04-21 10:00:00
608527,1,5814,801,Socialdemokratiet,2005-04-21 10:00:00
608528,1,5814,1393,Socialdemokratiet,2005-04-21 10:00:00
608529,1,5814,1444,Socialistisk Folkeparti,2005-04-21 10:00:00
608530,1,5814,70,Dansk Folkeparti,2005-04-21 10:00:00
608531,1,5814,2103,Venstre,2005-04-21 10:00:00
608532,1,5814,1883,Socialistisk Folkeparti,2005-04-21 10:00:00
608533,1,5814,364,Venstre,2005-04-21 10:00:00
608534,1,5814,47,Socialdemokratiet,2005-04-21 10:00:00
608535,1,5814,173,Venstre,2005-04-21 10:00:00
608536,1,5814,178,Venstre,2005-04-21 10:00:00
608537,1,5814,5905,,2005-04-21 10:00:00
608538,1,5814,670,Siumut,2005-04-21 10:00:00
608539,1,5814,210,Venstre,2005-04-21 10:00:00
608540,1,5814,1378,Kristendemokraterne,2005-04-21 10:00:00
608541,1,5814,668,Uden for folketingsgrupperne,2005-04-21 10:00:00
608542,1,5814,1844,Venstre,2005-04-21 10:00:00
608543,1,5814,3081,Venstre,2005-04-21 10:00:00
608544,1,5814,1882,Det Konservative Folkeparti,2005-04-21 10:00:00
608545,1,5814,280,Socialdemokratiet,2005-04-21 10:00:00
608546,1,5814,1777,Dansk Folkeparti,2005-04-21 10:00:00
608547,1,5814,235,Socialdemokratiet,2005-04-21 10:00:00
608548,1,5814,676,Dansk Folkeparti,2005-04-21 10:00:00
608549,1,5814,1431,Dansk Folkeparti,2005-04-21 10:00:00
608550,1,5814,679,Socialdemokratiet,2005-04-21 10:00:00
608551,1,5814,677,Dansk Folkeparti,2005-04-21 10:00:00
608552,1,5814,64,Venstre,2005-04-21 10:00:00
608553,1,5814,28,Socialdemokratiet,2005-04-21 10:00:00
608554,1,5814,657,Venstre,2005-04-21 10:00:00
608555,1,5814,257,Socialdemokratiet,2005-04-21 10:00:00
608556,1,5814,217,Venstre,2005-04-21 10:00:00
608557,1,5814,194,Venstre,2005-04-21 10:00:00
608558,1,5814,651,Socialdemokratiet,2005-04-21 10:00:00
608559,1,5814,646,Venstre,2005-04-21 10:00:00
608560,1,5814,951,Socialdemokratiet,2005-04-21 10:00:00
608561,1,5814,645,Venstre,2005-04-21 10:00:00
608562,1,5814,238,Dansk Folkeparti,2005-04-21 10:00:00
608563,1,5814,83,Det Konservative Folkeparti,2005-04-21 10:00:00
608564,1,5814,245,Liberal Alliance,2005-04-21 10:00:00
608565,1,5814,3085,Socialdemokratiet,2005-04-21 10:00:00
608566,1,5814,665,Det Konservative Folkeparti,2005-04-21 10:00:00
608567,1,5814,1249,Det Konservative Folkeparti,2005-04-21 10:00:00
608568,1,5814,649,Det Konservative Folkeparti,2005-04-21 10:00:00
608569,1,5814,662,Dansk Folkeparti,2005-04-21 10:00:00
608570,1,5814,1124,Venstre,2005-04-21 10:00:00
608571,1,5814,80,Venstre,2005-04-21 10:00:00
608572,1,5814,1804,Socialdemokratiet,2005-04-21 10:00:00
608573,1,5814,3090,Dansk Folkeparti,2005-04-21 10:00:00
608574,1,5814,132,Venstre,2005-04-21 10:00:00
608575,1,5814,3086,Radikale Venstre,2005-04-21 10:00:00
608576,1,5814,206,Venstre,2005-04-21 10:00:00
608577,1,5814,264,Socialdemokratiet,2005-04-21 10:00:00
608578,1,5814,1744,Socialistisk Folkeparti,2005-04-21 10:00:00
608579,1,5814,725,Venstre,2005-04-21 10:00:00
608580,1,5814,653,Socialdemokratiet,2005-04-21 10:00:00
608581,1,5814,675,Venstre,2005-04-21 10:00:00
608582,1,5814,1757,Venstre,2005-04-21 10:00:00
608583,1,5814,1280,Socialdemokratiet,2005-04-21 10:00:00
608584,1,5814,1299,Det Konservative Folkeparti,2005-04-21 10:00:00
608585,1,5814,82,Danmarksdemokraterne,2005-04-21 10:00:00
608586,1,5814,1769,Dansk Folkeparti,2005-04-21 10:00:00
608587,1,5814,48,Danmarksdemokraterne,2005-04-21 10:00:00
608588,1,5814,226,Socialdemokratiet,2005-04-21 10:00:00
608589,1,5814,182,Danmarksdemokraterne,2005-04-21 10:00:00
608590,1,5814,3042,,2005-04-21 10:00:00
608591,1,5814,348,Socialistisk Folkeparti,2005-04-21 10:00:00
608592,1,5814,1767,Socialdemokratiet,2005-04-21 10:00:00
608593,1,5814,1250,Socialdemokratiet,2005-04-21 10:00:00
608594,1,5814,1822,Socialdemokratiet,2005-04-21 10:00:00
608595,1,5814,212,Venstre,2005-04-21 10:00:00
608596,1,5814,106,Radikale Venstre,2005-04-21 10:00:00
608597,1,5814,1916,Det Konservative Folkeparti,2005-04-21 10:00:00
608598,1,5814,1774,Venstre,2005-04-21 10:00:00
608599,1,5814,1747,Socialdemokratiet,2005-04-21 10:00:00
608600,1,5814,116,Radikale Venstre,2005-04-21 10:00:00
608601,1,5814,5,Enhedslisten,2005-04-21 10:00:00
608602,2,5815,117,Uden for folketingsgrupperne,2005-06-14 10:00:00
608603,1,5815,158,Socialistisk Folkeparti,2005-06-14 10:00:00
608604,2,5815,17,Socialdemokratiet,2005-06-14 10:00:00
608605,2,5815,650,Socialdemokratiet,2005-06-14 10:00:00
608606,1,5815,215,Enhedslisten,2005-06-14 10:00:00
608607,2,5815,1881,Radikale Venstre,2005-06-14 10:00:00
608608,2,5815,1778,Socialdemokratiet,2005-06-14 10:00:00
608609,1,5815,195,Socialistisk Folkeparti,2005-06-14 10:00:00
608610,1,5815,856,Enhedslisten,2005-06-14 10:00:00
608611,2,5815,149,Det Konservative Folkeparti,2005-06-14 10:00:00
608612,2,5815,350,Venstre,2005-06-14 10:00:00
608613,2,5815,71,Det Konservative Folkeparti,2005-06-14 10:00:00
608614,2,5815,1455,Socialdemokratiet,2005-06-14 10:00:00
608615,2,5815,49,Venstre,2005-06-14 10:00:00
608616,2,5815,1470,Socialdemokratiet,2005-06-14 10:00:00
608617,2,5815,3082,Dansk Folkeparti,2005-06-14 10:00:00
608618,2,5815,249,Socialdemokratiet,2005-06-14 10:00:00
608619,2,5815,183,Danmarksdemokraterne,2005-06-14 10:00:00
608620,1,5815,198,Socialistisk Folkeparti,2005-06-14 10:00:00
608621,2,5815,648,Det Konservative Folkeparti,2005-06-14 10:00:00
608622,2,5815,94,Venstre,2005-06-14 10:00:00
608623,2,5815,259,Venstre,2005-06-14 10:00:00
608624,2,5815,124,Dansk Folkeparti,2005-06-14 10:00:00
608625,2,5815,1618,Dansk Folkeparti,2005-06-14 10:00:00
608626,1,5815,171,Enhedslisten,2005-06-14 10:00:00
608627,2,5815,3088,Radikale Venstre,2005-06-14 10:00:00
608628,2,5815,77,Uden for folketingsgrupperne,2005-06-14 10:00:00
608629,2,5815,211,Dansk Folkeparti,2005-06-14 10:00:00
608630,2,5815,1805,Ny Alliance,2005-06-14 10:00:00
608631,2,5815,3089,Venstre,2005-06-14 10:00:00
608632,2,5815,47,Socialdemokratiet,2005-06-14 10:00:00
608633,2,5815,129,Venstre,2005-06-14 10:00:00
608634,2,5815,173,Venstre,2005-06-14 10:00:00
608635,2,5815,178,Venstre,2005-06-14 10:00:00
608636,2,5815,5905,,2005-06-14 10:00:00
608637,2,5815,210,Venstre,2005-06-14 10:00:00
608638,2,5815,1378,Kristendemokraterne,2005-06-14 10:00:00
608639,2,5815,1844,Venstre,2005-06-14 10:00:00
608640,2,5815,1882,Det Konservative Folkeparti,2005-06-14 10:00:00
608641,2,5815,252,Dansk Folkeparti,2005-06-14 10:00:00
608642,2,5815,280,Socialdemokratiet,2005-06-14 10:00:00
608643,2,5815,1777,Dansk Folkeparti,2005-06-14 10:00:00
608644,2,5815,235,Socialdemokratiet,2005-06-14 10:00:00
608645,2,5815,676,Dansk Folkeparti,2005-06-14 10:00:00
608646,2,5815,1431,Dansk Folkeparti,2005-06-14 10:00:00
608647,2,5815,679,Socialdemokratiet,2005-06-14 10:00:00
608648,2,5815,677,Dansk Folkeparti,2005-06-14 10:00:00
608649,1,5815,1883,Socialistisk Folkeparti,2005-06-14 10:00:00
608650,2,5815,244,Socialdemokratiet,2005-06-14 10:00:00
608651,1,5815,1444,Socialistisk Folkeparti,2005-06-14 10:00:00
608652,2,5815,7633,,2005-06-14 10:00:00
608653,2,5815,1731,Det Konservative Folkeparti,2005-06-14 10:00:00
608654,2,5815,5593,,2005-06-14 10:00:00
608655,2,5815,197,Socialdemokratiet,2005-06-14 10:00:00
608656,2,5815,1256,Socialdemokratiet,2005-06-14 10:00:00
608657,2,5815,3087,Radikale Venstre,2005-06-14 10:00:00
